top_comp;bottom_comp;num_pieces;cycles;paths;points;index;fm_dimension;fm_volume;fm_nvolume;fm_ehrhart;fm_fvector;sfm_dimension;sfm_volume;sfm_nvolume;sfm_ehrhart;sfm_fvector
1|2|4;5|2;1;0;1;0;1;6;19/360;38;19/360*t^6 + 11/20*t^5 + 167/72*t^4 + 61/12*t^3 + 1103/180*t^2 + 58/15*t + 1;(1, 19, 67, 105, 88, 41, 10, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
1|2|4;6|1;1;0;1;0;1;6;1/40;18;1/40*t^6 + 3/10*t^5 + 35/24*t^4 + 11/3*t^3 + 301/60*t^2 + 53/15*t + 1;(1, 15, 55, 92, 82, 40, 10, 1);1;1;1;t + 1;(1, 2, 1)
1|2|4;7;2;1;1;0;3;6;1/90;8;1/90*t^6 + 19/120*t^5 + 65/72*t^4 + 21/8*t^3 + 1471/360*t^2 + 193/60*t + 1;(1, 12, 42, 70, 64, 33, 9, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|1|1;1|3|1|1|1;6;1;0;5;2;2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1);0;1;1;1;(1, 1)
1|3|1|1|1;1|3|1|2;5;1;1;3;3;3;1/2;3;1/2*t^3 + 2*t^2 + 5/2*t + 1;(1, 6, 9, 5, 1);0;1;1;1;(1, 1)
1|3|1|1|1;1|3|2|1;5;1;1;3;3;3;1/2;3;1/2*t^3 + 2*t^2 + 5/2*t + 1;(1, 6, 9, 5, 1);0;1;1;1;(1, 1)
1|3|1|1|1;1|3|3;5;1;1;3;3;3;1/2;3;1/2*t^3 + 2*t^2 + 5/2*t + 1;(1, 6, 9, 5, 1);0;1;1;1;(1, 1)
1|3|1|1|1;1|4|1|1;4;0;1;3;1;3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1);0;1;1;1;(1, 1)
1|3|1|1|1;1|4|2;3;0;2;1;2;4;1/6;4;1/6*t^4 + 7/6*t^3 + 17/6*t^2 + 17/6*t + 1;(1, 8, 16, 14, 6, 1);0;1;1;1;(1, 1)
1|3|1|1|1;1|5|1;4;0;2;2;2;3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1);0;1;1;1;(1, 1)
1|3|1|1|1;1|6;3;0;2;1;2;4;1/12;2;1/12*t^4 + 2/3*t^3 + 23/12*t^2 + 7/3*t + 1;(1, 6, 13, 13, 6, 1);0;1;1;1;(1, 1)
1|3|1|1|1;2|1|1|1|1|1;5;0;1;4;1;2;1;2;t^2 + 2*t + 1;(1, 4, 4, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|1|1|1;2|1|1|1|2;4;0;2;2;2;3;1;6;t^3 + 3*t^2 + 3*t + 1;(1, 8, 12, 6, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|1|1|1;2|1|1|2|1;4;0;2;2;2;3;1;6;t^3 + 3*t^2 + 3*t + 1;(1, 8, 12, 6, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|1|1|1;2|1|1|3;4;0;2;2;2;3;1;6;t^3 + 3*t^2 + 3*t + 1;(1, 8, 12, 6, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|1|1|1;2|1|2|1|1;4;0;1;3;1;3;1;6;t^3 + 3*t^2 + 3*t + 1;(1, 8, 12, 6, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
1|3|1|1|1;2|1|2|2;3;0;2;1;2;4;1;24;t^4 + 4*t^3 + 6*t^2 + 4*t + 1;(1, 16, 32, 24, 8, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
1|3|1|1|1;2|1|3|1;4;0;1;3;1;3;1;6;t^3 + 3*t^2 + 3*t + 1;(1, 8, 12, 6, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
1|3|1|1|1;2|1|4;3;0;2;1;2;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
1|3|1|1|1;2|2|1|1|1;4;0;1;3;1;3;1/2;3;1/2*t^3 + 2*t^2 + 5/2*t + 1;(1, 6, 9, 5, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|1|1|1;2|2|1|2;3;0;2;1;2;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|1|1|1;2|2|2|1;3;0;2;1;2;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|1|1|1;2|2|3;3;0;2;1;2;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|1|1|1;2|3|1|1;4;0;2;2;2;3;1/2;3;1/2*t^3 + 2*t^2 + 5/2*t + 1;(1, 6, 9, 5, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|1|1|1;2|3|2;3;0;3;0;3;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|1|1|1;2|4|1;3;0;2;1;2;4;1/3;8;1/3*t^4 + 11/6*t^3 + 11/3*t^2 + 19/6*t + 1;(1, 10, 21, 18, 7, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
1|3|1|1|1;2|5;3;0;2;1;2;4;1/3;8;1/3*t^4 + 11/6*t^3 + 11/3*t^2 + 19/6*t + 1;(1, 10, 21, 18, 7, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
1|3|1|1|1;3|1|1|1|1;5;0;2;3;2;2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|1|1;3|1|1|2;4;0;3;1;3;3;1/2;3;1/2*t^3 + 2*t^2 + 5/2*t + 1;(1, 6, 9, 5, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|1|1;3|1|2|1;4;0;3;1;3;3;1/2;3;1/2*t^3 + 2*t^2 + 5/2*t + 1;(1, 6, 9, 5, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|1|1;3|1|3;4;0;3;1;3;3;1/2;3;1/2*t^3 + 2*t^2 + 5/2*t + 1;(1, 6, 9, 5, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|1|1;3|2|1|1;4;0;2;2;2;3;1/2;3;1/2*t^3 + 2*t^2 + 5/2*t + 1;(1, 6, 9, 5, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|1|1;3|2|2;3;0;3;0;3;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|1|1;3|3|1;4;0;2;2;2;3;1/2;3;1/2*t^3 + 2*t^2 + 5/2*t + 1;(1, 6, 9, 5, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|1|1;3|4;3;0;3;0;3;4;1/4;6;1/4*t^4 + 3/2*t^3 + 13/4*t^2 + 3*t + 1;(1, 9, 18, 15, 6, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|1|1;4|1|1|1;4;0;1;3;1;3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|1|1;4|1|2;3;0;2;1;2;4;1/6;4;1/6*t^4 + 7/6*t^3 + 17/6*t^2 + 17/6*t + 1;(1, 8, 16, 14, 6, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|1|1;4|2|1;3;0;2;1;2;4;1/6;4;1/6*t^4 + 7/6*t^3 + 17/6*t^2 + 17/6*t + 1;(1, 8, 16, 14, 6, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|1|1;4|3;3;0;2;1;2;4;1/6;4;1/6*t^4 + 7/6*t^3 + 17/6*t^2 + 17/6*t + 1;(1, 8, 16, 14, 6, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|1|1;5|1|1;5;1;1;3;3;3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|1|1;5|2;4;1;2;1;4;4;1/6;4;1/6*t^4 + 7/6*t^3 + 17/6*t^2 + 17/6*t + 1;(1, 8, 16, 14, 6, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|1|1;6|1;3;0;2;1;2;4;1/24;1;1/24*t^4 + 5/12*t^3 + 35/24*t^2 + 25/12*t + 1;(1, 5, 10, 10, 5, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|1|1;7;3;0;3;0;3;4;1/24;1;1/24*t^4 + 5/12*t^3 + 35/24*t^2 + 25/12*t + 1;(1, 5, 10, 10, 5, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|2;1|3|1|2;5;2;0;3;4;4;1/4;6;1/4*t^4 + 3/2*t^3 + 13/4*t^2 + 3*t + 1;(1, 9, 18, 15, 6, 1);0;1;1;1;(1, 1)
1|3|1|2;1|3|2|1;4;1;1;2;3;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);0;1;1;1;(1, 1)
1|3|1|2;1|3|3;4;1;1;2;3;4;1/4;6;1/4*t^4 + 3/2*t^3 + 13/4*t^2 + 3*t + 1;(1, 9, 18, 15, 6, 1);0;1;1;1;(1, 1)
1|3|1|2;1|4|1|1;3;0;2;1;2;4;1/6;4;1/6*t^4 + 7/6*t^3 + 17/6*t^2 + 17/6*t + 1;(1, 8, 16, 14, 6, 1);0;1;1;1;(1, 1)
1|3|1|2;1|4|2;3;1;1;1;3;5;1/12;10;1/12*t^5 + 3/4*t^4 + 31/12*t^3 + 17/4*t^2 + 10/3*t + 1;(1, 12, 30, 34, 21, 7, 1);0;1;1;1;(1, 1)
1|3|1|2;1|5|1;3;0;2;1;2;4;1/6;4;1/6*t^4 + 7/6*t^3 + 17/6*t^2 + 17/6*t + 1;(1, 8, 16, 14, 6, 1);0;1;1;1;(1, 1)
1|3|1|2;1|6;2;0;1;1;1;5;1/15;8;1/15*t^5 + 5/8*t^4 + 9/4*t^3 + 31/8*t^2 + 191/60*t + 1;(1, 11, 31, 39, 25, 8, 1);0;1;1;1;(1, 1)
1|3|1|2;2|1|1|1|1|1;4;0;2;2;2;3;1;6;t^3 + 3*t^2 + 3*t + 1;(1, 8, 12, 6, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|1|2;2|1|1|1|2;4;1;1;2;3;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|1|2;2|1|1|2|1;3;0;2;1;2;4;1;24;t^4 + 4*t^3 + 6*t^2 + 4*t + 1;(1, 16, 32, 24, 8, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|1|2;2|1|1|3;3;0;2;1;2;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|1|2;2|1|2|1|1;3;0;2;1;2;4;1;24;t^4 + 4*t^3 + 6*t^2 + 4*t + 1;(1, 16, 32, 24, 8, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
1|3|1|2;2|1|2|2;3;1;1;1;3;5;1/2;60;1/2*t^5 + 3*t^4 + 7*t^3 + 8*t^2 + 9/2*t + 1;(1, 24, 60, 62, 33, 9, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
1|3|1|2;2|1|3|1;3;0;1;2;1;4;1;24;t^4 + 4*t^3 + 6*t^2 + 4*t + 1;(1, 16, 32, 24, 8, 1);4;1/24;1;1/24*t^4 + 5/12*t^3 + 35/24*t^2 + 25/12*t + 1;(1, 5, 10, 10, 5, 1)
1|3|1|2;2|1|4;2;0;1;1;1;5;1/3;40;1/3*t^5 + 13/6*t^4 + 11/2*t^3 + 41/6*t^2 + 25/6*t + 1;(1, 20, 52, 57, 32, 9, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
1|3|1|2;2|2|1|1|1;3;0;2;1;2;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|1|2;2|2|1|2;3;1;1;1;3;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|1|2;2|2|2|1;2;0;2;0;2;5;1/2;60;1/2*t^5 + 3*t^4 + 7*t^3 + 8*t^2 + 9/2*t + 1;(1, 24, 60, 62, 33, 9, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|1|2;2|2|3;2;0;2;0;2;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|1|2;2|3|1|1;3;0;3;0;3;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|1|2;2|3|2;3;1;2;0;4;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|1|2;2|4|1;2;0;2;0;2;5;1/3;40;1/3*t^5 + 13/6*t^4 + 11/2*t^3 + 41/6*t^2 + 25/6*t + 1;(1, 20, 52, 57, 32, 9, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
1|3|1|2;2|5;2;0;1;1;1;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 49, 56, 32, 9, 1);4;1/24;1;1/24*t^4 + 5/12*t^3 + 35/24*t^2 + 25/12*t + 1;(1, 5, 10, 10, 5, 1)
1|3|1|2;3|1|1|1|1;4;0;3;1;3;3;1/2;3;1/2*t^3 + 2*t^2 + 5/2*t + 1;(1, 6, 9, 5, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|2;3|1|1|2;4;1;2;1;4;4;1/4;6;1/4*t^4 + 3/2*t^3 + 13/4*t^2 + 3*t + 1;(1, 9, 18, 15, 6, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|2;3|1|2|1;3;0;3;0;3;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|2;3|1|3;3;0;3;0;3;4;1/4;6;1/4*t^4 + 3/2*t^3 + 13/4*t^2 + 3*t + 1;(1, 9, 18, 15, 6, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|2;3|2|1|1;3;0;3;0;3;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|2;3|2|2;3;1;2;0;4;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|2;3|3|1;3;0;2;1;2;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|2;3|4;2;0;2;0;2;5;1/6;20;1/6*t^5 + 5/4*t^4 + 11/3*t^3 + 21/4*t^2 + 11/3*t + 1;(1, 15, 39, 44, 26, 8, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|2;4|1|1|1;3;0;2;1;2;4;1/6;4;1/6*t^4 + 7/6*t^3 + 17/6*t^2 + 17/6*t + 1;(1, 8, 16, 14, 6, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|2;4|1|2;3;1;1;1;3;5;1/12;10;1/12*t^5 + 3/4*t^4 + 31/12*t^3 + 17/4*t^2 + 10/3*t + 1;(1, 12, 30, 34, 21, 7, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|2;4|2|1;2;0;2;0;2;5;1/6;20;1/6*t^5 + 4/3*t^4 + 4*t^3 + 17/3*t^2 + 23/6*t + 1;(1, 16, 40, 44, 26, 8, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|2;4|3;2;0;2;0;2;5;1/12;10;1/12*t^5 + 3/4*t^4 + 31/12*t^3 + 17/4*t^2 + 10/3*t + 1;(1, 12, 30, 34, 21, 7, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|2;5|1|1;4;1;2;1;4;4;1/6;4;1/6*t^4 + 7/6*t^3 + 17/6*t^2 + 17/6*t + 1;(1, 8, 16, 14, 6, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|2;5|2;4;2;1;1;5;5;1/12;10;1/12*t^5 + 3/4*t^4 + 31/12*t^3 + 17/4*t^2 + 10/3*t + 1;(1, 12, 30, 34, 21, 7, 1);1;1;1;t + 1;(1, 2, 1)
1|3|1|2;6|1;2;0;2;0;2;5;1/24;5;1/24*t^5 + 11/24*t^4 + 15/8*t^3 + 85/24*t^2 + 37/12*t + 1;(1, 10, 25, 30, 20, 7, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|1|2;7;2;0;2;0;2;5;1/30;4;1/30*t^5 + 3/8*t^4 + 19/12*t^3 + 25/8*t^2 + 173/60*t + 1;(1, 9, 24, 30, 20, 7, 1);1;1;1;t + 1;(1, 2, 1)
1|3|2|1;1|3|2|1;5;2;0;3;4;4;1/4;6;1/4*t^4 + 3/2*t^3 + 13/4*t^2 + 3*t + 1;(1, 9, 18, 15, 6, 1);0;1;1;1;(1, 1)
1|3|2|1;1|3|3;4;1;1;2;3;4;1/4;6;1/4*t^4 + 3/2*t^3 + 13/4*t^2 + 3*t + 1;(1, 9, 18, 15, 6, 1);0;1;1;1;(1, 1)
1|3|2|1;1|4|1|1;3;0;1;2;1;4;1/6;4;1/6*t^4 + 7/6*t^3 + 17/6*t^2 + 17/6*t + 1;(1, 8, 16, 14, 6, 1);0;1;1;1;(1, 1)
1|3|2|1;1|4|2;2;0;1;1;1;5;1/6;20;1/6*t^5 + 4/3*t^4 + 4*t^3 + 17/3*t^2 + 23/6*t + 1;(1, 16, 40, 44, 26, 8, 1);0;1;1;1;(1, 1)
1|3|2|1;1|5|1;3;0;1;2;1;4;1/8;3;1/8*t^4 + 11/12*t^3 + 19/8*t^2 + 31/12*t + 1;(1, 7, 15, 14, 6, 1);0;1;1;1;(1, 1)
1|3|2|1;1|6;2;0;1;1;1;5;1/20;6;1/20*t^5 + 1/2*t^4 + 23/12*t^3 + 7/2*t^2 + 91/30*t + 1;(1, 10, 29, 38, 25, 8, 1);0;1;1;1;(1, 1)
1|3|2|1;2|1|1|1|1|1;4;0;2;2;2;3;1;6;t^3 + 3*t^2 + 3*t + 1;(1, 8, 12, 6, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|2|1;2|1|1|1|2;3;0;2;1;2;4;1;24;t^4 + 4*t^3 + 6*t^2 + 4*t + 1;(1, 16, 32, 24, 8, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|2|1;2|1|1|2|1;4;1;1;2;3;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|2|1;2|1|1|3;3;0;2;1;2;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|2|1;2|1|2|1|1;3;0;1;2;1;4;1;24;t^4 + 4*t^3 + 6*t^2 + 4*t + 1;(1, 16, 32, 24, 8, 1);4;1/24;1;1/24*t^4 + 5/12*t^3 + 35/24*t^2 + 25/12*t + 1;(1, 5, 10, 10, 5, 1)
1|3|2|1;2|1|2|2;2;0;1;1;1;5;1;120;t^5 + 5*t^4 + 10*t^3 + 10*t^2 + 5*t + 1;(1, 32, 80, 80, 40, 10, 1);5;1/120;1;1/120*t^5 + 1/8*t^4 + 17/24*t^3 + 15/8*t^2 + 137/60*t + 1;(1, 6, 15, 20, 15, 6, 1)
1|3|2|1;2|1|3|1;3;0;1;2;1;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
1|3|2|1;2|1|4;3;1;1;1;3;5;1/6;20;1/6*t^5 + 4/3*t^4 + 4*t^3 + 17/3*t^2 + 23/6*t + 1;(1, 16, 40, 44, 26, 8, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
1|3|2|1;2|2|1|1|1;3;0;2;1;2;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|2|1;2|2|1|2;2;0;2;0;2;5;1/2;60;1/2*t^5 + 3*t^4 + 7*t^3 + 8*t^2 + 9/2*t + 1;(1, 24, 60, 62, 33, 9, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|2|1;2|2|2|1;3;1;1;1;3;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|2|1;2|2|3;2;0;2;0;2;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 45, 48, 27, 8, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|2|1;2|3|1|1;3;0;2;1;2;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|2|1;2|3|2;2;0;2;0;2;5;1/2;60;1/2*t^5 + 3*t^4 + 7*t^3 + 8*t^2 + 9/2*t + 1;(1, 24, 60, 62, 33, 9, 1);2;1/2;1;1/2*t^2 + 3/2*t + 1;(1, 3, 3, 1)
1|3|2|1;2|4|1;2;0;1;1;1;5;1/4;30;1/4*t^5 + 7/4*t^4 + 19/4*t^3 + 25/4*t^2 + 4*t + 1;(1, 18, 49, 56, 32, 9, 1);4;1/24;1;1/24*t^4 + 5/12*t^3 + 35/24*t^2 + 25/12*t + 1;(1, 5, 10, 10, 5, 1)
1|3|2|1;2|5;2;0;2;0;2;5;1/8;15;1/8*t^5 + 25/24*t^4 + 79/24*t^3 + 119/24*t^2 + 43/12*t + 1;(1, 14, 37, 43, 26, 8, 1);3;1/6;1;1/6*t^3 + t^2 + 11/6*t + 1;(1, 4, 6, 4, 1)
1|3|2|1;3|1|1|1|1;4;0;3;1;3;3;1/2;3;1/2*t^3 + 2*t^2 + 5/2*t + 1;(1, 6, 9, 5, 1);1;1;1;t + 1;(1, 2, 1)
1|3|2|1;3|1|1|2;3;0;3;0;3;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);1;1;1;t + 1;(1, 2, 1)
1|3|2|1;3|1|2|1;4;1;2;1;4;4;1/4;6;1/4*t^4 + 3/2*t^3 + 13/4*t^2 + 3*t + 1;(1, 9, 18, 15, 6, 1);1;1;1;t + 1;(1, 2, 1)
1|3|2|1;3|1|3;3;0;3;0;3;4;1/4;6;1/4*t^4 + 3/2*t^3 + 13/4*t^2 + 3*t + 1;(1, 9, 18, 15, 6, 1);1;1;1;t + 1;(1, 2, 1)
1|3|2|1;3|2|1|1;3;0;2;1;2;4;1/2;12;1/2*t^4 + 5/2*t^3 + 9/2*t^2 + 7/2*t + 1;(1, 12, 24, 19, 7, 1);1;1;1;t + 1;(1, 2, 1)
1|3|2|1;3|2|2;2;0;2;0;2;5;1/2;60;1/2*t^5 + 3*t^4 + 7*t^3 + 8*t^2 + 9/2*t + 1;(1, 24, 60, 62, 33, 9, 1);1;1;1;t + 1;(1, 2, 1)
1|3|2|1;3|3|1;3;0;2;1;2;4;1/4;6;1/4*t^4 + 3/2*t^3 + 13/4*t^2 + 3*t + 1;(1, 9, 18, 15, 6, 1);1;1;1;t + 1;(1, 2, 1)
1|3|2|1;3|4;3;1;2;0;4;5;1/12;10;1/12*t^5 + 3/4*t^4 + 31/12*t^3 + 17/4*t^2 + 10/3*t + 1;(1, 12, 30, 34, 21, 7, 1);1;1;1;t + 1;(1, 2, 1)
1|3|2|1;4|1|1|1;3;0;2;1;2;4;1/6;4;1/6*t^4 + 7/6*t^3 + 17/6*t^2 + 17/6*t + 1;(1, 8, 16, 14, 6, 1);1;1;1;t + 1;(1, 2, 1)
1|3|2|1;4|1|2;2;0;2;0;2;5;1/6;20;1/6*t^5 + 4/3*t^4 + 4*t^3 + 17/3*t^2 + 23/6*t + 1;(1, 16, 40, 44, 26, 8, 1);1;1;1;t + 1;(1, 2, 1)
1|3|2|1;4|2|1;3;1;1;1;3;5;1/12;10;1/12*t^5 + 3/4*t^4 + 31/12*t^3 + 17/4*t^2 + 10/3*t + 1;(1, 12, 30, 34, 21, 7, 1);1;1;1;t + 1;(1, 2, 1)
1|3|2|1;4|3;2;0;2;0;2;5;1/12;10;1/12*t^5 + 3/4*t^4 + 31/12*t^3 + 17/4*t^2 + 10/3*t + 1;(1, 12, 30, 34, 21, 7, 1);1;1;1;t + 1;(1, 2, 1)
